Column,Date,User,Tweet,Tweet Bersih,Sentiment
520,2022-08-27 06:01:10+00:00,parksoyounr,@selfoli sini nax ppkm kumpul kemari https://t.co/Jp5cnlsLM5,nax ppkm kumpul kemari,1
521,2022-08-17 00:00:01+00:00,boscoparko,"Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 serta pakai masker
#DOBTingkatkanKesejahteraan #PapuaIndonesia https://t.co/wM2QjgebM0",ayo vaksinasi tingkat daya tahan tubuh virus corona hindar covid varian omicron ba ba pakai masker dobtingkatkankesejahteraan papuaindonesia,2
522,2022-08-18 08:30:55+00:00,Kodim0828,Serentak Pendampingan Babinsa Sampang di Pasar Tradisional Dalam Vaksinasi https://t.co/7LgfXyqbuS https://t.co/ucNT9AOdP3,serentak damping babinsa sampang pasar tradisional vaksinasi,1
523,2022-08-08 01:24:12+00:00,chinta_chintata,"@kalla_jengking Cegah penularan Covid-19 dengan vaksinasi dan Prokes
#ProkesBoosterTetapJalan
Senin Pagi",cegah tular covid vaksinasi prokes prokesboostertetapjalan senin pagi,2
524,2022-08-07 23:20:49+00:00,TeWe46,"@AkhifaDanie @StopPlandemit @adit_youtuber Emang loe klo dijelasin secara logis bakal ngerti blm tentu juga... Takutnya isi kepala loe g dapat mencerna dg baik..
Makanya sesekali maen lebih jauh biar ngerti diluar lingkungan loe ada berita apa... Ada ahli kesehatan yg pada akhirnya menentang vaksinasi covid apa g.. paham?",emang loe dijelasin logis ngerti belum takut isi kepala loe g cerna maen ngerti luar lingkung loe berita ahli sehat tentang vaksinasi covid g paham,1
525,2022-08-25 01:51:33+00:00,nceuron,nyari ruangan macem ppkm,nyari ruang macem ppkm,1
526,2022-08-10 05:00:08+00:00,19Tanon,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/R65hM7fgZl,anggota koramil ngrampal laksana patroli rangka laku batas giat masyarakat ppkm darurat level wilayah camat ngrampal kab sragen,1
527,2022-08-12 07:01:18+00:00,BotakPahlawan,RT @EksisSosmed: Kasus covid-19 sdg melonjak. Utk itu masyarakat dihimbau menjalankan prokes 5M guna mencegah terpapar dr covid19. Jgn lupa…,covid sdg lonjak masyarakat dihimbau jalan prokes m cegah papar dr covid lupa,1
528,2022-08-25 17:47:42+00:00,boyaboyyy,"Tapi ga se phobia dibanding ppkm tahun lalu sih, skrng lbh kuat aja justru tanpa bulan ini gabakal jadi kyk gua yg skrng ato kedepannya nanti. Yang ngebentuk seseorang gua pas ngadepin masa2 kyk gini justrunya",phobia banding ppkm skrng lbh kuat gabakal seperti gue skrng ato depan ngebentuk gue pas ngadepin seperti gin justru,1
529,2022-08-30 03:23:24+00:00,Putrilestarifa,"Apkam di Daerah Terus Bekerjasama Dengan Dinkes Melakukan Vaksinasi Covid 19

IKN Pasti Mantap https://t.co/D8BjHoQf7e",apkam daerah bekerjasama dinkes vaksinasi covid ikn mantap,1
530,2022-08-26 03:21:00+00:00,FitriaLilla,"Vaksinasi Covid-19 Dosis Keempat Nakes, IDI : Terbukti selamatkan banyak nyawa

IKN Ekonomi Maju https://t.co/yAGGm0pPn1",vaksinasi covid dosis empat nakes idi bukti selamat nyawa ikn ekonomi maju,2
531,2022-08-05 05:54:00+00:00,Beamorette,@kiranawords FAAAAK BERGENRE.... gue ppkm...,faaaak genre saya ppkm,1
532,2022-08-01 23:50:50+00:00,goseolcom,"Jelang 17 Agustus, Seluruh Daerah Berstatus PPKM Level 1 https://t.co/v4wAm4jiNA",jelang agustus daerah status ppkm level,1
533,2022-08-22 04:51:24+00:00,pangoIier,AAAAAAAAAAAABBWHB AAAAAAAAAAA HAHABAHAAAAAAAAAAAAAAAAA BARK BARK BARK WOOF WOOF. akhirnya setelah gua ppkm dua bulan https://t.co/HtewfIOGd5,aaaaaaaaaaaabbwhb aaaaaaaaaaa hahabahaaaaaaaaaaaaaaaaa bark bark bark woof woof gue ppkm,1
534,2022-08-20 05:57:16+00:00,BastianusRicar3,RT @HumasPoldaRiau: Protokol kesehatan dan vaksinasi Covid-19 merupakan perisai utama utk melawan serta melindungi diri dari pandemi. ayo s…,protokol sehat vaksinasi covid perisai utama lawan lindung pandemi ayo s,2
535,2022-08-01 10:45:19+00:00,qkislandtea,@deobifess juyo lg ngrekrut member ppkm,juyo lg ngrekrut member ppkm,1
536,2022-08-22 04:42:24+00:00,JamilusKasili,Gerai Vaksinasi Presisi merupakan wujud kepedulian Polri dalam penanganan covid 19 upaya memutus mata rantai penyebaran virus covid 19 supaya tercipta keadaan Harkamtibmas yang aman dan kondusif.,gerai vaksinasi presisi wujud peduli polri tangan covid upaya putus mata rantai sebar virus covid cipta harkamtibmas aman kondusif,1
537,2022-08-10 02:11:15+00:00,republikaonline,Kadar antibodi Covid-19 dapat menurun setelah empat hingga enam bulan. https://t.co/YtIGSb7Aq8,kadar antibodi covid turun enam,1
538,2022-08-24 07:36:49+00:00,PolsekPorsea,"PERSONIL POLSEK PORSEA DAN KORAMIL-13 PORSEA MELAKSANAKAN OPERASI YUSTISI DAN PPKM BERBASIS MIKRO DI PASAR TRADISIONAL PORSEA

Porsea-Kegiatan Himbauan dan teguran Prokes Covid-19 kepada pengunjung dan pedagang di pasar tradisional porsea (24/08/2022) https://t.co/Tvpn8r8WCH",personil polsek porsea koramil porsea laksana operasi yustisi ppkm bas mikro pasar tradisional porsea porsea giat himbauan tegur prokes covid unjung dagang pasar tradisional porsea,1
539,2022-08-28 08:48:32+00:00,farmalkesRI,"Sebagai rangkaian dari kegiatan tersebut, dilaksanakan juga vaksinasi booster COVID-19 serta pemberian imunisasi BIAN.

#KemenkesRI #FarmalkesRI #GemaCermat",rangkai giat laksana vaksinasi booster covid beri imunisasi bian kemenkesri farmalkesri gemacermat,1
540,2022-08-06 04:20:54+00:00,yopungjae,@CruelRent Jobdesk kamu pasti ppkm,jobdesk ppkm,1
541,2022-08-02 00:00:00+00:00,sosoyantro,Vaksinasi Corona berguna Agar bisa kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #PapuaSejahteraBerkatDOB #PapuaIndonesia https://t.co/9WVGd2oMZs,vaksinasi corona guna kebal tubuh tangkal sebar virus covid papuasejahteraberkatdob papuaindonesia,2
542,2022-08-20 03:31:48+00:00,Faqihrespatih,"Kapolri mengatakan akselerasi vaksinasi saat ini penting dilakukan guna mencegah penyebaran virus COVID 19 vaksinasi serentak di 34 provinsi hari ini yakni sebanyak 1,1 juta orang
#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/vdTFm8Oimy",kapolri akselerasi vaksinasi cegah sebar virus covid vaksinasi serentak provinsi juta orang sinergitasprogrampemerintah bangkit pulih indonesia,1
543,2022-08-05 02:00:18+00:00,PuspaDe78880974,"Selain bakti sosial,polwan RI juga serentak mengadakan gerai vaksinasi covid 19 #BersamaWujudkanKepedulian
Berbagi Untuk Kebahagiaan https://t.co/OLfpBYtR6t",bakti sosial polwan ri serentak ada gerai vaksinasi covid bersamawujudkankepedulian bagi bahagia,1
544,2022-08-29 16:36:46+00:00,sunclowds,"@WE_THE_B0YZ_ Deobi kalo tdr cepet, paginya PPKM https://t.co/oW3UjHmCHw",deobi tdr cepet pagi ppkm,1
545,2022-08-17 01:20:40+00:00,AldiTahir10,Yuk kita mematuhi prokes dan melaksanakan vaksinasi untuk melindungi diri kita dan keluarga dari penularan virus Covid-19. #HUT77thRI https://t.co/QKbes5GZAh,yuk patuh prokes laksana vaksinasi lindung keluarga tular virus covid hutthri,2
546,2022-08-23 15:18:39+00:00,juyoien,"@szunoo_ Engga mau kayak monyet, udah paling bener kayak meng aja. 😂 Makasih ya, coba kalau ada lomba PPKM sih, bisa bawa pulang piala.",engga kayak monyet udah benar kayak meng  makasih coba lomba ppkm bawa pulang piala,1
547,2022-08-20 04:21:52+00:00,fahra_olivia,"Kapolri mengatakan akselerasi vaksinasi saat ini penting dilakukan guna mencegah penyebaran virus COVID-19, #SinergitasProgramPemerintah https://t.co/yQcn9n1N9c",kapolri akselerasi vaksinasi cegah sebar virus covid sinergitasprogrampemerintah,1
548,2022-08-01 14:47:28+00:00,whyjhwan,Gw yang bukan membership ppkm alias planga plongo kayak monyet 😭😭 https://t.co/qMYOenT7QK,saya membership ppkm alias planga plongo kayak monyet ,1
549,2022-08-24 09:44:41+00:00,beritacovid,"#1 Warga Positif Covid 19 di Tana Tidung setelah Sempat Zero Kasus, Dinkes Genjot Vaksinasi Booste - https://t.co/zUew48NvV7 #Covid #Covid19 https://t.co/oSTIglrK1W",warga positif covid tana tidung zero dinkes genjot vaksinasi booste covid covid,1
550,2022-08-22 07:51:06+00:00,tribunusbali,"Sasar Warga Tercecer, Kapolsek Gianyar Pantau langsung vaksinasi covid-19 di Pasar Rakyat Gianyar https://t.co/wNbFjIhMzl",sasar warga cecer kapolsek gianyar pantau langsung vaksinasi covid pasar rakyat gianyar,1
551,2022-08-23 12:31:11+00:00,Pro2BDL,"Pemerintah kembali menerapkan PPKM Level 1 di seluruh kabupaten/kota di luar Jawa dan Bali. Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto mengatakan, hal itu berlaku di 386 kabupaten/kota. (1/3)

#FlashInfo - #PPKM #Covid19
#RRI #Pro2BDL #SuaraKreativitas https://t.co/HKzLy4fpYL",perintah terap ppkm level kabupaten kota jawa bal menteri koordinator bidang ekonomi airlangga hartarto laku kabupaten kota flashinfo ppkm covid rri probdl suarakreativitas,1
552,2022-08-29 01:42:52+00:00,darumowl,"melihat polisi bekerja (buat vaksinasi covid)

cuma agak bottleneck di bagian input data... :|",polisi vaksinasi covid bottleneck input data,1
553,2022-08-25 14:45:12+00:00,itboyjuyeons,live situesyen ril masih ppkm https://t.co/yWNDXnK5Ek https://t.co/MJbxQFT07D,live situesyen ril ppkm,1
554,2022-08-04 01:41:23+00:00,doyouang,@wnolfhard PPKM seribu makna yh aslinya...,ppkm ribu makna yh asli,1
555,2022-08-02 11:51:16+00:00,AlbertSolo2,"RT @AlbertSolo2: Breaking news.
Pemerintah resmi memperpanjang pemberlakuan PPKM di Jawa dan Bali.hampir semua kota dan kabupaten di Jawa d…",breaking news perintah resmi panjang laku ppkm jawa bal kota kabupaten jawa d,1
556,2022-08-15 01:35:06+00:00,lemonggrass,"RT @caracciato17_: INFO VAKSINASI COVID-19 
DINKES KOTA BANDUNG https://t.co/wvAEibCxSQ",info vaksinasi covid dinkes kota bandung,1
557,2022-08-05 11:35:47+00:00,gemaposID,"Sejak Jumat, 29 Juli 2022 lalu vaksinasi covid-19 dosis keempat bagi tenaga kesehatan (nakes) telah dimulai. Pemerintah mengungkapkan jenis vaksin yang tepat berdasarkan jenis vaksin dosis ketiga.  https://t.co/M3ssA8Qo5k #covid19 #vaksinbooster #JenisVaksin",jumat juli vaksinasi covid dosis empat tenaga sehat nakes perintah jenis vaksin dasar jenis vaksin dosis tiga covid vaksinbooster jenisvaksin,1
558,2022-08-20 05:58:58+00:00,humassekms,"Dalam rangka mendukung percepatan penanganan Covid-19 Bangkit Pulih Indonesia personel TNI-Polri terus berupaya untuk mengawal akselerasi vaksinasi. Termasuk vaksinasi sejak dini yang berfungsi sebagai perlindungan dan proteksi dini dari infeksi virus dan penyakit.

#SinergitasPr https://t.co/h1mF3ibe8S",rangka dukung cepat tangan covid bangkit pulih indonesia personel tni polri upaya awal akselerasi vaksinasi vaksinasi fungsi lindung proteksi infeksi virus sakit sinergitaspr,1
559,2022-08-03 00:04:04+00:00,ZYsbella,Kunci utama yang harus dilakukan untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian Omicron dengan melakukan vaksinasi #DukungTerusDOBdanOtsus #PapuaIndonesia #PapuaMaju https://t.co/cX2wNrNKcH,kunci utama lindung orang orang dekat bahaya covid varian omicron vaksinasi dukungterusdobdanotsus papuaindonesia papuamaju,2
560,2022-08-24 01:43:12+00:00,galerifitri,"Dukung percepatan Vaksinasi covid-19 agar terhindar dr covid19 varian baru.

#TetapProkesLengkapiVaksin
#IndonesiaSemakinHebat https://t.co/oQ9pgRNkjc",dukung cepat vaksinasi covid hindar dr covid varian tetapprokeslengkapivaksin indonesiasemakinhebat,2
561,2022-08-09 23:00:03+00:00,raayinn,ice cream cake juga PPKM,ice cream cake ppkm,1
562,2022-08-03 16:30:35+00:00,cucumilow,wkw here we go again. janji gk ppkm? https://t.co/zYAOCPrXKz,wkw here we go again janji gk ppkm,1
563,2022-07-31 17:16:03+00:00,Koramil0725,"Pada hari   Minggu 30 Juli 2022  Pkl  08.30 WIB s.d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/V4NPV4KiZB",minggu juli pkl wib s selesai laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat tanon,1
564,2022-08-25 01:03:47+00:00,garuda080,"Tetap disiplin prokes ya jangan ngeyel, jangan sampai level PPKM di kota kita naik lagi, saat ini Covid 19 belum memasuki fase endemi, jadi tak ada alasan untuk tidak disiplin prokes ketika beraktivitas

#WaspadaCovidTerapkanProkes
Kamis Pagiii https://t.co/Sl200stGkM",disiplin prokes ngeyel level ppkm kota covid pasuk fase endemi alas disiplin prokes aktivitas waspadacovidterapkanprokes kamis pagi,2
565,2022-08-20 01:22:48+00:00,MaherRifqy,@humaspoldajbr Smoga dg di vaksinasi lengkap dapat terhindar dari covid👍👍👍,smoga vaksinasi lengkap hindar covid,2
566,2022-08-03 15:26:48+00:00,StabilitasB,"Setelah beberapa bulan yang lalu pemerintah memperbolehkan masyarakat untuk tidak menggunakan masker di luar ruangan dan melonggarkan aturan PPKM, kini pemerintah mulai menerapkan kembali Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1.",perintah boleh masyarakat masker ruang longgar atur ppkm perintah terap laku batas giat masyarakat ppkm level,1
567,2022-08-06 00:00:01+00:00,EkiMomongis,Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #DOBMomentumPenting #PapuaIndonesia info bagus ni https://t.co/s7xeZJZnYd,vaksinasi covid guna kebal tubuh tangkal sebar virus covid dobmomentumpenting papuaindonesia info bagus ni,2
568,2022-08-02 04:20:54+00:00,mitrapost_,"Simak Aturan PPKM di Luar Wilayah Jawa Bali
https://t.co/EPcearbckq",simak atur ppkm wilayah jawa bal,1
569,2022-08-16 01:50:27+00:00,ryolandafit,RT @detikcom: Pemerintah memperpanjang kebijakan pelaksanaan PPKM di wilayah Jawa-Bali sampai 29 Agustus 2022. Seluruh wilayah Jawa-Bali me…,perintah panjang bijak laksana ppkm wilayah jawa bal agustus wilayah jawa bal me,1
570,2022-08-13 03:57:15+00:00,stvdynnaa,"@studicat WKWKWK KAKAK PEMESS, OTW JADI TEMENNYA JUYO PPKM☝🏻☝🏻",wkwkwk kakak pemess otw temennya juyo ppkm,1
571,2022-08-05 05:27:13+00:00,heesnuna15,"Anjir di Inkigayo ga boleh ngefanchant karena peraturan ppkm, BANGKEEE",anjir inkigayo ngefanchant atur ppkm bangkeee,0
572,2022-08-30 07:36:39+00:00,HmsBnw,Patroli PPKM Level 1 pemukiman eks lokalisasi moroseneng https://t.co/IwjQTKLoVJ,patroli ppkm level mukim eks lokalisasi moroseneng,1
573,2022-08-03 07:07:03+00:00,HunterSabotase,"RT @WajahPribumiii: @puanmaharani_ri mendukung rencana pemerintah trhdp pemberian dosis keempat vaksin Covid-19. Tapi, dia meminta pemerint…",dukung rencana perintah trhdp beri dosis empat vaksin covid pemerint,2
574,2022-08-06 13:33:33+00:00,ngabHOSEOK,@TEGARscbd Ppkm bonge,ppkm bonge,1
575,2022-08-20 05:44:20+00:00,polsekwajo01,"Dalam rangka mendukung percepatan penanganan Covid-19 Bangkit Pulih Indonesia personel TNI-Polri terus berupaya untuk mengawal akselerasi vaksinasi. Termasuk vaksinasi sejak dini yang berfungsi sebagai perlindungan dan proteksi dini dari infeksi virus dan penyakit.

#Sinergitas https://t.co/dXn26HUcDa",rangka dukung cepat tangan covid bangkit pulih indonesia personel tni polri upaya awal akselerasi vaksinasi vaksinasi fungsi lindung proteksi infeksi virus sakit sinergitas,1
576,2022-08-26 01:00:01+00:00,Artisebuahrasaa,"Karena Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. Yuk Vaksinasi
#DukungDOBDemiKemajuan #PapuaIndonesia https://t.co/gkB6AWADki",vaksinasi covid guna kebal tubuh tangkal sebar virus covid yuk vaksinasi dukungdobdemikemajuan papuaindonesia,1
577,2022-08-02 22:14:08+00:00,KerenRasno,Anggota Koramil 15/ Gemolong melaksanaan  Patroli  PPKM Level I bersama Polsek Gemolong dan patroli wilayah antisipasi keamanan dalam rangka mensukseskan kegiatan Asean Paragames TA.2022 di Stadion Manahan. https://t.co/Z7mP1JRx1U,anggota koramil golong laksana patroli ppkm level i polsek golong patroli wilayah antisipasi aman rangka sukses giat asean paragames ta stadion manah,1
578,2022-08-12 09:51:20+00:00,pemprovsu,"Hadiri Peluncuran Buku Vaksinasi Covid-19 Menko Airlangga, Wakil Gubernur Sumut @RahmayadiEdy Apresiasi Kerja Keras Pemerintah

sumber: https://t.co/SCXgNFGfuG
@kemendagri @RahmayadiEdy

#Peluncuran #BukuVaksinasi #SumutBermartabat #PemprovSumut #EdyRahmayadi #Ijeck https://t.co/SsLQZUl8Ng",hadir luncur buku vaksinasi covid menko airlangga wakil gubernur sumut apresiasi kerja keras perintah sumber luncur bukuvaksinasi sumutbermartabat pemprovsumut edyrahmayadi ijeck,1
579,2022-08-11 07:05:02+00:00,kumparanMOM,Saat ini angka COVID-19 sudah menurun. Program vaksinasi dan pemberian booster pun sudah mulai dilakukan. Aku termasuk orang yang melakukan booster di awal-awal karena kantorku memfasilitasinya.,angka covid turun program vaksinasi beri booster orang booster kantor fasilitas,1
580,2022-08-13 02:03:59+00:00,AlshaibaShihab,"Vaksinasi booster dan prokes adalah kunci mencegah penularan covid-19

#ProkesJalanHidupAman
#TimnasDay 
Indonesia Juara https://t.co/SyZ4q7Cd4Q",vaksinasi booster prokes kunci cegah tular covid prokesjalanhidupaman timnasday indonesia juara,2
581,2022-08-22 11:08:38+00:00,Kodim_0503JB,"Babinsa Koramil 06/KD Lakukan Himbauan PPKM Dan Bagikan Masker Gratis Di Pasar  Kamal Jln Benda Raya Kel Kamal Kec Kalideres Jakarta Barat. Selasa (22/08/2022) 
@KodamJayakarta  @penrem052  @tni_ad  @Puspen_TNI https://t.co/3hykFjsW2b",babinsa koramil kd laku himbauan ppkm bagi masker gratis pasar kamal jln benda raya kel kamal kec kalideres jakarta barat selasa,1
582,2022-08-22 12:05:56+00:00,Misdi74,"Giat Operasi Yustisi/Penyekatan  Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Polsek Mondokan dan Anggota Koramil 14/Mondokan diwilayah Kecamatan Mondokan. https://t.co/DS0nwHhiSW",giat operasi yustisi sekat laksana ppkm level batas mobilitas pindah masyarakat polsek mondok anggota koramil mondok wilayah camat mondok,1
583,2022-08-02 04:48:33+00:00,PNawacita,Dokter: Segera vaksinasi booster untuk mencegah COVID-19 gejala berat https://t.co/1G2nrYW5x0 https://t.co/94JZCReoWM,dokter vaksinasi booster cegah covid gejala berat,1
584,2022-08-03 13:55:37+00:00,mediaindonesia,"DINAS Kesehatan (Dinkes) Kabupaten Cianjur, Jawa Barat, sudah mempersiapkan seandainya dilaksanakan vaksinasi covid-19 dosis ketiga (booster) kedua bagi tenaga kesehatan (nakes).  https://t.co/SiEqwPqj73",dinas sehat dinkes kabupaten cianjur jawa barat anda laksana vaksinasi covid dosis tiga booster tenaga sehat nakes,1
585,2022-08-22 03:04:14+00:00,BKKMputrajaya,"RT @judasmad: 18/08/22 – Operasi Bersepadu Jejak dan Kesan (Pasaraya) W.P. Labuan
7 pasaraya telah diperiksa dan sebanyak 4 notis dengan ju…", operasi padu jejak kesan pasaraya w p labu pasaraya periksa not ju,1
586,2022-08-07 21:04:29+00:00,txtfromkbm,"RT @pemkab_kebumen: Monggo, manfaatkan sebaik mungkin Vaksinasi Covid-19 di sejumlah Gerai Terpadu di Kabupaten Kebumen. 

Baca ketentuanny…",monggo manfaat vaksinasi covid gerai padu kabupaten kebumen baca ketentuanny,1
587,2022-08-02 08:26:30+00:00,InewsPurwokerto,"Kasus Covid-19 Melonjak, Pemerintah Perpanjang PPKM Mulai Agustus 2022 https://t.co/3FcMeTWyfX",covid lonjak perintah panjang ppkm agustus,1
588,2022-08-15 14:59:49+00:00,PDI_Perjuangan,"Diharapkan dengan sosialisasi Germas, Stunting, dan Covid-19 masyarakat di Grobogan bisa segera ke Puskesmas untuk mendapatkan vaksin Covid-19 baik dosis 1, 2 dan booster.

Edy Wuryanto : Jangan Sampai Uang Negara Dibakar Hanya Karena Minat Masyarakat Ikut Vaksinasi Rendah",harap sosialisasi germas stunting covid masyarakat grobogan puskesmas vaksin covid dosis booster edy wuryanto uang negara bakar minat masyarakat vaksinasi rendah,1
589,2022-08-10 02:25:04+00:00,woniebunn,@heesnuna15 Takut ppkm lagi😭,takut ppkm lagi,0
590,2022-08-05 03:51:03+00:00,HumasBjlKaler,"Ayo ikuti Gerai Vaksinasi Presisi Covid 19 di Mall FestivalCitylink Bandung.

@festivalcitylinkmall https://t.co/gSWMu9I3Tm",ayo ikut gerai vaksinasi presisi covid mall festivalcitylink bandung,1
591,2022-08-30 01:09:35+00:00,chinta_chintata,"@forjakeu Cegah penularan virus Covid 19 dengan vaksinasi dan patuhi PROKES
#KonsistenTerapkanProkes",cegah tular virus covid vaksinasi patuh prokes konsistenterapkanprokes,2
592,2022-08-04 08:56:13+00:00,bmckwl,"@alcohsl udah gulung tiker y mas, ppkm",udah gulung tiker y mas ppkm,1
593,2022-08-05 11:19:29+00:00,NurulLailaMasr1,"@jokowi Slam sukses buat kita semua🙏.Maaf Pak,kapan perencanaan buka penerbangan internasional kesluruh wilayah Indonesia?masih perlukah PPKM untuk masa ini?disaat pemulihan ekonomi,hanya berharap orang dari luar dapat masuk keIndonesia agar wisata yg sdah diperbaharui dapat
dinikmati",slam sukses semua maaf rencana buka terbang internasional kesluruh wilayah indonesia ppkm saat pulih ekonomi harap orang masuk indonesia wisata sdah baharu nikmat,1
594,2022-08-01 01:19:49+00:00,bisoumyah,"ppkm bgt kak
https://t.co/y7T4Dlv0Rm",ppkm bgt kak,1
595,2022-08-09 06:23:35+00:00,about1to4,aku mending sama anak ppkm dari pada sama dia yang nanti pasti darah tinggi mulu gara gara beda pendapat. https://t.co/SEi8I55Zqh,mending anak ppkm darah mulu gara gara beda dapat,1
596,2022-08-02 04:00:53+00:00,MSNindonesia,"PPKM Level 1 Diperpanjang di Seluruh Daerah, PTM Tetap 100% https://t.co/yixD72lPcW",ppkm level panjang daerah ptm,1
597,2022-08-16 00:08:03+00:00,taribarong,"barong.. PPKM Diperpanjang hingga 29 Agustus, Seluruh Daerah Jawa-Bali Level 1 - detikNews https://t.co/NXQUIuHtht",barong ppkm panjang agustus daerah jawa bal level detiknews,1
598,2022-08-28 03:44:29+00:00,ojaancok,"@convomfs jangan ppkm, duduk di kursimu dan jangan malu bertanya apapun hal itu tanyain aja ke petugas",ppkm duduk kursi malu apa tanyain tugas,1
599,2022-08-02 04:36:50+00:00,detikcom,"Kemendagri umumkan seluruh Indonesia berstatus PPKM level 1. Lalu, bagaimana ya aturan PTM di sekolah? Simak penjelasannya.

via: @detikedu https://t.co/64CZcrEexM",kemendagri umum indonesia status ppkm level atur ptm sekolah simak jelas via,1
600,2022-08-04 00:01:44+00:00,alkohopl,"Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. Untuk yang sudah di Vaksinasi, jangan lupa untuk tetap menerapkan protokol kesehatan. #PemekaranSejahterakanPapua #PapuaIndonesia #gwidbdkdn https://t.co/6YmDOtHH8r",vaksinasi covid guna kebal tubuh tangkal sebar virus covid vaksinasi lupa terap protokol sehat pemekaransejahterakanpapua papuaindonesia gwidbdkdn,2
601,2022-08-27 11:20:38+00:00,yejiic,"Ppkm, planga plongo kayak miaw https://t.co/yVIIBMkMcb",ppkm planga plongo kayak miaw,1
602,2022-08-20 04:33:37+00:00,Lunmaria90Maria,"Presisi Polri Di Masa Pandemi #SinergitasProgramPemerintah

Bangkit Pulih Indonesia  Kapolri Jenderal Listyo memerintahkan untuk wilayah yg vaksinasi COVID-19 warganya sudah mencapai 70 persen untuk mempercepat vaksinasi terhadap warga kategori lanjut usia dan anak hingga tuntas https://t.co/Wsaad7cDMq",presisi polri pandemi sinergitasprogrampemerintah bangkit pulih indonesia kapolri jenderal listyo perintah wilayah vaksinasi covid warga capai persen cepat vaksinasi warga kategori usia anak tuntas,1
603,2022-08-12 00:00:00+00:00,wandhuller396,Vaksinasi Corona berguna Agar bisa utk  kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #DOBPentingUntukPapua #PapuaIndonesia https://t.co/UXgKdnZyc7,vaksinasi corona guna kebal tubuh tangkal sebar virus covid dobpentinguntukpapua papuaindonesia,2
604,2022-08-08 22:18:47+00:00,UsangJelihim,Rakyat Itali makin sadar bahwa Covid-19 dan vaksinasi produk global NWO-z!0n!$. Cuma di negeri Para Bajingan saja yang patuh sampai setiap jam dipromosikan lewat tivi jongos! https://t.co/85v0Kjr1ca,rakyat itali sadar covid vaksinasi produk global nwo z negeri bajing patuh jam promosi tivi jongos,0
605,2022-08-22 03:34:06+00:00,nuraisyah109,"Polri seluruhnya siap mendukung program vaksinasi Covid-19 fungsi mewujudkan penduduk yang sehat, ekonomi kuat dan semakin produktif

#WujudkanPemulihanEkonomi

Kawal Investasi Nasional",polri dukung program vaksinasi covid fungsi wujud duduk sehat ekonomi kuat produktif wujudkanpemulihanekonomi kawal investasi nasional,2
606,2022-08-19 13:53:25+00:00,KPituruh,"Babinsa bersama bhabinkamtibmas dampingi pelaksanaan Vaksin d puskesmas 

Bhabinkamtibmas bripka Turino bersama Babinsa Koramil 09/Ptr Serda Mardiyanto melaksanakan pendampingan vaksinasi Covid 19 warga masyarakat yang akan melaksanakan vaksin d puskesmas Karanggetas Kec pituruh. https://t.co/VZSYHO2xOo",babinsa bhabinkamtibmas damping laksana vaksin puskesmas bhabinkamtibmas bripka turino babinsa koramil ptr serda mardiyanto laksana damping vaksinasi covid warga masyarakat laksana vaksin puskesmas karanggetas kec pituruh,1
607,2022-08-15 10:27:27+00:00,lampungpost_,"Satgas Covid-19 menyebut pengawasan kegiatan masyarakat yang ketat telah menjadikan Kota Bandar Lampung mampu bertahan dalam status Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1.
#ppkm #ppkmlampung #COVID19 #lampungpost
https://t.co/U9Nhh0bJt7",satgas covid sebut awas giat masyarakat ketat jadi kota bandar lampung tahan status laku batas giat masyarakat ppkm level ppkm ppkmlampung covid lampungpost,1
