,Date,User,Tweet
518,2022-08-29 03:05:41+00:00,rspberrryy,"RT @cosmicstar96: jadiiiiiii hari ini me time🥰 soalnya w pibesdey gitu deee tudey🥳🥳🥳 mulai dari namjooning yeu beli buku, makan, mam es kri…"
519,2022-08-29 03:04:57+00:00,Yanuarcandra7,"RT @infosemar3: Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#Endemi…"
520,2022-08-29 03:04:46+00:00,KomatKamiit,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
521,2022-08-29 03:04:34+00:00,TabiAndra,"RT @infosemar3: Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#Endemi…"
522,2022-08-29 03:04:07+00:00,pendim1207bs,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Sabtu,27/8/2022)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/Wy7uLZjxh6"
523,2022-08-29 03:03:10+00:00,KomatKamiit,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
524,2022-08-29 03:03:04+00:00,gustafahusein,"RT @infosemar3: Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#Endemi…"
525,2022-08-29 03:02:14+00:00,pancasilan1,"RT @infosemar3: Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#Endemi…"
526,2022-08-29 03:01:58+00:00,SakiinaQhiCO_33,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
527,2022-08-29 03:01:44+00:00,penjagagaruda,"RT @infosemar3: Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#Endemi…"
528,2022-08-29 03:01:27+00:00,SakiinaQhiCO_33,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
529,2022-08-29 02:59:49+00:00,risauma68144702,"RT @infosemar3: Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#Endemi…"
530,2022-08-29 02:59:15+00:00,garuda080,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
531,2022-08-29 02:58:35+00:00,puimiIy,RT @kotaroudaily: ppkm https://t.co/ua8Fp38u4X
532,2022-08-29 02:58:08+00:00,pendim1207bs,"Sosialisasi PPKM Skala Mikro Oleh Satgas Tangkal Covid-19 Kodim 1207/PONTIANAK

(Pendim 1207/PONTIANAK)

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207PONTIANAK https://t.co/qRZgHgBpyN"
533,2022-08-29 02:56:54+00:00,LusianaHalida,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
534,2022-08-29 02:56:52+00:00,fidasyarifah95,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
535,2022-08-29 02:56:50+00:00,bilqizameliani,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
536,2022-08-29 02:56:47+00:00,anitajeann90,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
537,2022-08-29 02:56:46+00:00,cahyaafiffah,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
538,2022-08-29 02:56:43+00:00,dewisuci510,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
539,2022-08-29 02:56:41+00:00,alydrusbella1,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
540,2022-08-29 02:56:39+00:00,AldoMana1,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
541,2022-08-29 02:56:36+00:00,dariyah24,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
542,2022-08-29 02:56:34+00:00,AntoniLubis19,"RT @sebarberitacov: Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesi…"
543,2022-08-29 02:56:25+00:00,pendim1207bs,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Jum'at, 26/8/2022)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/dooootM0W0"
544,2022-08-29 02:53:50+00:00,LusianaHalida,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
545,2022-08-29 02:53:47+00:00,fidasyarifah95,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
546,2022-08-29 02:53:45+00:00,bilqizameliani,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
547,2022-08-29 02:53:42+00:00,anitajeann90,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
548,2022-08-29 02:53:40+00:00,cahyaafiffah,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
549,2022-08-29 02:53:38+00:00,dewisuci510,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
550,2022-08-29 02:53:35+00:00,alydrusbella1,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
551,2022-08-29 02:53:33+00:00,AldoMana1,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
552,2022-08-29 02:53:31+00:00,dariyah24,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
553,2022-08-29 02:53:29+00:00,AntoniLubis19,"RT @sebarberitacov: Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#Indones…"
554,2022-08-29 02:50:25+00:00,pendim1207bs,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Kamis, 25/8/2022)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/bQRcw2ScGt"
555,2022-08-29 02:49:25+00:00,KangCendol_33,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
556,2022-08-29 02:48:57+00:00,AlshaibaShihab,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
557,2022-08-29 02:47:19+00:00,KangCendol_33,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
558,2022-08-29 02:47:18+00:00,koramilkarangm2,"Pada hari Senin  tgl 29  Agustus 2022 Pkl 09 20  WIB  s/d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Karangmalang. https://t.co/6hk5aXeTDJ"
559,2022-08-29 02:46:34+00:00,27Pellokila,"Indonesia Saat Ini Memperlihatkan Perkembangan Kondisi Covid-19 Signifikan Ke Arah Lebih Baik Dibandingkan Tahun Lalu. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/tHwwS8mxrq"
560,2022-08-29 02:46:12+00:00,cermin_polsek,Kegiatan satgas Gempur covid-19 kec.pantai cermin pada penyekatan penerapan PPKM level I dan Ops Yustisi guna pencegahan penyebaran virus Covid-19 di wilkum Polsek pantai cermin https://t.co/acyXZOjPvq
561,2022-08-29 02:45:32+00:00,27Pellokila,"Dukung Perkembangan Covid-19 Menjadi Endemi. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/G0XSsNg7O4"
562,2022-08-29 02:44:05+00:00,infosemar3,"Indonesia saat ini memperlihatkan perkembangan kondisi Covid-19 signifikan ke arah lebih baik dibanding tahun lalu.
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM
#fff #followforfollow https://t.co/R75mQl8AFU"
563,2022-08-29 02:39:25+00:00,KoramilKedawung,"Anggota Koramil melaksanakan  Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/FddOBdZ1Rp"
564,2022-08-29 02:38:02+00:00,Presiden_bcd,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
565,2022-08-29 02:36:35+00:00,KoramilKedawung,"Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/gWxwcSP1G5"
566,2022-08-29 02:36:08+00:00,Presiden_bcd,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
567,2022-08-29 02:34:40+00:00,Presiden_bcd,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
568,2022-08-29 02:33:49+00:00,AlshaibaShihab,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
569,2022-08-29 02:29:08+00:00,AlshaibaShihab,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
570,2022-08-29 02:28:05+00:00,forjakeu,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
571,2022-08-29 02:26:12+00:00,forjakeu,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
572,2022-08-29 02:25:15+00:00,forjakeu,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
573,2022-08-29 02:25:12+00:00,aishakhiell,"RT @inisarahazmi: Saya tidak buta hukum, tahun lalu pernah menjadi korban kekerasan waktu PPKM, semua ada prosedur dan landasan hukum ketik…"
574,2022-08-29 02:24:09+00:00,Bank_Aconk,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
575,2022-08-29 02:23:12+00:00,AliBej0,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
576,2022-08-29 02:22:50+00:00,Akomeng6,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
577,2022-08-29 02:22:29+00:00,Bank_Aconk,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
578,2022-08-29 02:21:32+00:00,Bank_Aconk,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
579,2022-08-29 02:18:17+00:00,catatankaqihati,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
580,2022-08-29 02:18:10+00:00,catatankaqihati,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
581,2022-08-29 02:17:48+00:00,catatankaqihati,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
582,2022-08-29 02:09:18+00:00,nvarroe,@aItagio Ppkm = planga plongo kayak monyet
583,2022-08-29 02:07:22+00:00,Ranisor,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
584,2022-08-29 02:07:05+00:00,sebarberitacov,"Ayo lakukan vaksin booster dan taat prokes #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM"
585,2022-08-29 02:07:05+00:00,sebarberitacov,"Kita bisa menuju endemi covid-19 #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/YZbKIwOatq"
586,2022-08-29 02:07:04+00:00,sebarberitacov,"Juru Bicara Pemerintah sampaikan perkembangan covid tanah air lebih baik dari tahun lalu #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM"
587,2022-08-29 02:07:03+00:00,sebarberitacov,"Penyesuaian pengendalian covid-19 penerbangan harus jalani minimal booster pertama #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/0oz4kX3IEX"
588,2022-08-29 02:06:29+00:00,sebarberitacov,"Indonesia saat ini memperlihatkan perkembangan  lebih baik di banding tahun lalu terkait covid-19 #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/RqOaXL935k"
589,2022-08-29 02:05:41+00:00,Ranisor,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
590,2022-08-29 02:02:50+00:00,g00dm0aning,@puterankecil Hayooo 2 minggu kmrn udah kmn aja tanpa protokol PPKM? 😅
591,2022-08-29 02:02:18+00:00,Ranisor,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
592,2022-08-29 01:56:13+00:00,yunjinea,@seulgicie PPKM
593,2022-08-29 01:54:27+00:00,garuda080,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
594,2022-08-29 01:54:18+00:00,MarkEsso8,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
595,2022-08-29 01:52:30+00:00,MarkEsso8,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
596,2022-08-29 01:52:23+00:00,MarkEsso8,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
597,2022-08-29 01:51:03+00:00,AliBej0,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
598,2022-08-29 01:50:32+00:00,rasa2086,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
599,2022-08-29 01:49:39+00:00,Akomeng6,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
600,2022-08-29 01:46:09+00:00,Anggita_lung,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
601,2022-08-29 01:45:37+00:00,rasa2086,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
602,2022-08-29 01:43:20+00:00,rasa2086,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
603,2022-08-29 01:42:31+00:00,galerifitri,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
604,2022-08-29 01:41:56+00:00,kalla_jengking,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
605,2022-08-29 01:40:34+00:00,Anggita_lung,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
606,2022-08-29 01:37:46+00:00,kalla_jengking,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
607,2022-08-29 01:34:18+00:00,Akomeng6,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
608,2022-08-29 01:33:10+00:00,galerifitri,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
609,2022-08-29 01:33:03+00:00,AliBej0,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
610,2022-08-29 01:30:35+00:00,kalla_jengking,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
611,2022-08-29 01:29:11+00:00,galerifitri,"RT @chinta_chintata: Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pem…"
612,2022-08-29 01:26:59+00:00,chinta_chintata,RT @KangCendol_33: Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin…
613,2022-08-29 01:25:43+00:00,tiffanyniy,"@sugatdz Kena ppkm deh suga, planga plongo kayak monye**"
614,2022-08-29 01:25:35+00:00,chinta_chintata,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
615,2022-08-29 01:23:29+00:00,garuda080,"RT @Anggita_lung: Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang b…"
616,2022-08-29 01:21:19+00:00,KangCendol_33,"Trisnawaman Kepala Dinas Kesehatan Pemprov Sumsel  : PPKM level 1 pemprov akan memperketat Prokes dan mempercepat vaksin booster bagi yg belum dan booster kedua bagi Nakes. Masyarakat Sumsel harus mendukung sepenuhnya nya ✅✅

#LengkapiBoosterTerapkanProkes
Senin Pagi https://t.co/gLvh7ts4xI"
617,2022-08-29 01:04:27+00:00,chinta_chintata,"Masa Pemberlakuan PPKM Level 1 di Sumatera Selatan (Sumsel), kembali di perpanjang hingga 5 September mendatang. 

Pemprov Sumsel pun mengambil sejumlah langkah agar kasus COVID-19 di daerah itu tak mengganas lagi.

#LengkapiBoosterTerapkanProkes
Senin Pagi https://t.co/2ZeiAJ9xKP"
618,2022-08-29 01:03:50+00:00,Anggita_lung,"Pemprov Sumsel Perketat Prokes PPKM level 1.
Tetap melakukan Prokes ketat  dan  mempercepat vaksinasi booster bagi yang belum. Booster ke 2 bagi Nakes sudah mulai dilakukan dan  surat edarannya juga sudah  disebarkan sesuai dgn Juknisnya.
#LengkapiBoosterTerapkanProkes
Senin Pagi https://t.co/hjjzcJoBo7"
619,2022-08-29 01:03:33+00:00,wonwoopbg,pengen gitu tapi ini smt 1 aja matkul dasar gue ppkm alias plonga plongo kaya monyet
620,2022-08-29 00:59:16+00:00,stairryeyes,@cbhfth Hah ppkm yg mn
621,2022-08-29 00:52:20+00:00,arifbsantoso,"RT @GodrilSolo: @arifbsantoso @mncrgknskl Jgn lupa, ada lg tuntutan lain (yg untung tdk dilakukan penuh): lockdown. PPKM sj mesti nyediakan…"
622,2022-08-29 00:51:31+00:00,HmsBnw,Patroli PPKM level 1 dengan pembagian Masker https://t.co/YHEHdIBPK5
623,2022-08-29 00:51:01+00:00,HmsBnw,Patroli RHU dalam rangka penerapan PPKM Level 1 https://t.co/gKVCD8DYCo
624,2022-08-29 00:43:34+00:00,ryolandafit,RT @CNNIndonesia: Dua Pekan PPKM Jawa-Bali Berakhir Hari Ini https://t.co/BB356HG5mo
625,2022-08-29 00:41:35+00:00,atik_setya20,PPKM. (PLANGA PLONGO KAYA MENG) https://t.co/FUTtAAH7bm
626,2022-08-29 00:29:18+00:00,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKD4S2W"
627,2022-08-29 00:16:01+00:00,jgngelamun,"PPKM level 1,pemprop sumsel perketat prokes

#Covid_19 
#indonesiasehat 
#indonesiabebascovid https://t.co/VlMF0Z3MV2"
628,2022-08-29 00:09:39+00:00,maxinmof,"Bapakku adalah kader PPKM (Pukul Pukul Kaleng Monde) sedangkan ibuku kader PKK (Perakit Kasur dan Kursi)

Aku gak punya adik karena membesarkanku cukup melelahkan menurut testimoni ibuku sendiri

Udah lulus kuliah dari 2017 dari UGM (universitas gunadarma margonda)"
629,2022-08-29 00:09:05+00:00,fsaufaw,apalagi klo lagi ppkm
630,2022-08-29 00:03:34+00:00,g00dm0aning,"Warga: ""Oowh masih ada PPKM?"" https://t.co/QzghXS0pQk"
631,2022-08-28 23:54:41+00:00,CNNIndonesia,Dua Pekan PPKM Jawa-Bali Berakhir Hari Ini https://t.co/BB356HG5mo
632,2022-08-28 23:50:08+00:00,PRFMnews,Kota Bandung masuk dalam daerah PPKM Level 1 https://t.co/TTw90TsCMZ
633,2022-08-28 23:47:54+00:00,tongtakkosong,"@PRFMnews min, mau nanya dong. Kota Bandung sekarang level PPKM berapa ya?"
634,2022-08-28 23:07:18+00:00,AnantaElvano,Hadir Kembali Boss!! MEGA WIN Dari https://t.co/HppvaXtv9s Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti Anda . Salam WD!! WA: +855 9277 8628 #bandarq #poker #bdqq #aduq #ceme #JAKARTA #KoinpelangiQQ #koinpelangi88 #PPKM #Dada #Jeha #rumini #Jpmin #Gacoor #Injector https://t.co/fwT0KzbYd9
635,2022-08-28 23:06:55+00:00,AnantaElvano,Hadir Kembali Boss!! MEGA WIN Dari https://t.co/HppvaXtv9s Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti Anda . Salam WD!! WA: +855 9277 8628 #bandarq #poker #bdqq #aduq #ceme #JAKARTA #KoinpelangiQQ #koinpelangi88 #PPKM #Dada #Jeha #rumini #Jpmin #Gacoor #Injector https://t.co/kQMCE7bBXo
636,2022-08-28 22:55:16+00:00,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKCMIOO"
637,2022-08-28 22:32:38+00:00,jakeysimc,@foxiebabyh WKWKWKWKW PPKM 😭😭😭
638,2022-08-28 21:51:49+00:00,inisarahazmi,"@heymusafir @meawmiaumaumao @saltlander @AldyChandraFer1 @fauzanisfandha Hi Tan, tidak ada yang anti siapa2 di sini, tapi kalau memang tidak sesuai SOP, selalu berujung represif, ke lapangan tanpa dibekali ilmu hingga cuma bisa arogan, itu yang sedang di obrolin. Kwkwkw dulu waktu PPKM mau banget angkut saya ke Polres tanpa dasar hukum, emang w bodoh!"
639,2022-08-28 21:32:37+00:00,SermaSupriyadi,"Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/cfVjkB6IPG"
640,2022-08-28 21:31:16+00:00,SermaSupriyadi,"Pada hari  Minggu tanggal 28 Agustus 2022 Pkl 20.30 WIB  s.d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/Amxd00v8qs"
641,2022-08-28 21:30:49+00:00,SermaSupriyadi,"Pada hari Minggu, 28 Agustus 2022  Pkl 08.30 WIB s/d selesai telah dilaksanakan Giat patroli  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/k3wd07UwWt"
642,2022-08-28 21:27:38+00:00,SermaSupriyadi,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/sTCA22kc33
643,2022-08-28 21:27:06+00:00,SermaSupriyadi,"Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tangen. https://t.co/dRoXb4rtRf"
644,2022-08-28 21:25:19+00:00,SermaSupriyadi,"pada hari Minggu  tanggal 28 Agustus  2022 Pkl 09.30 WIB  s.d selesai telah dilaksanakan *Giat  Patroli  dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat*, bertempat di Wilayah Kecamatan Masaran . https://t.co/Gw7vIp4PIA"
645,2022-08-28 20:52:14+00:00,TinaDubie,"RT @inisarahazmi: Saya tidak buta hukum, tahun lalu pernah menjadi korban kekerasan waktu PPKM, semua ada prosedur dan landasan hukum ketik…"
