Column,Date,User,Tweet,Tweet Bersih,Sentiment
10289,2022-08-23 12:33:37+00:00,kabarsleman,"CAPAIAN VAKSINASI KABUPATEN SLEMAN TERKINI

#Slemanis, berdasarkan data Komite Penanganan COVID-19 &amp; Pemulihan Ekonomi Nasional (KPC-PEN), Vaksinasi COVID-19 di Kab. Sleman (21/08/2022) mencapai 101.6% u/ Dosis 1, 94.0% untuk Dosis 2, 41.85% untuk Dosis 3, &amp; 0.79% untuk dosis 4. https://t.co/UYcbNPbPAI",capai vaksinasi kabupaten sleman kini slemanis dasar data komite tangan covid pulih ekonomi nasional kpc vaksinasi covid kab sleman capai dosis dosis dosis dosis,1
7342,2022-08-20 00:19:50+00:00,TabananHumas,"RT @tabanan_polres: Vaksinasi melindungi diri dari Covid-19, Ayo segera vaksinasi Booster #ayokitavaksin #ayovaksìncovid19 #vaksìnbooster #…",vaksinasi lindung covid ayo vaksinasi booster ayokitavaksin ayovaks ncovid vaks nbooster ,2
5089,2022-08-21 02:14:43+00:00,ddeunhwi,@DISTRlCT88 bosen jadi bnn mau ppkm aja!! planga plongo kayak,bosen bnn ppkm planga plongo kayak,1
3982,2022-08-29 00:51:01+00:00,HmsBnw,Patroli RHU dalam rangka penerapan PPKM Level 1 https://t.co/gKVCD8DYCo,patroli rhu rangka terap ppkm level,1
737,2022-08-06 12:27:30+00:00,punyaayato,@DamxeIette Iya soalnya kemaren nikahnya lagi ppkm kak jadi gak banyak ngundang,iya kemaren nikah ppkm kak ngundang,1
7959,2022-08-17 00:05:07+00:00,portaljogjacom,Kejar Target 50 Persen Vaksinasi Covid-19 Booster Pemkab Sleman akan Jemput Bola https://t.co/bZpXpgpEMv,kejar target persen vaksinasi covid booster pemkab sleman jemput bola,1
9853,2022-08-26 03:00:02+00:00,perrykulak1447,"Potret personel Polwan RI saat memberikan vaksinasi Covid-19 kepada masyarakat di wilayah Kabupaten Bangli, Provinsi Bali.  #SrikandiBhayangkaraPeduli
Rangkaian HUT Polwan https://t.co/lALgA4fCuq",potret personel polwan ri vaksinasi covid masyarakat wilayah kabupaten bangli provinsi bal srikandibhayangkarapeduli rangkai hut polwan,1
9109,2022-08-11 00:00:01+00:00,Rahmafitrisa,Ayo segera vaksinasi karena Vaksinasi adalah kunci utama untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian baru yang dinamakan Omicron BA.4 dan BA.5. #PapuaTerusBerkembang #PapuaIndonesia https://t.co/SBrEcP9uZP,ayo vaksinasi vaksinasi kunci utama lindung orang orang dekat bahaya covid varian nama omicron ba ba papuaterusberkembang papuaindonesia,2
9108,2022-08-11 00:00:01+00:00,Nining7500,Vaksinasi adalah kunci utama untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian baru yang dinamakan Omicron BA.4 dan BA.5. ayo kawan jangan sampai lupa vaksin #PapuaTerusBerkembang #PapuaIndonesia https://t.co/h1fGF6cD57,vaksinasi kunci utama lindung orang orang dekat bahaya covid varian nama omicron ba ba ayo kawan lupa vaksin papuaterusberkembang papuaindonesia,2
6769,2022-08-02 03:38:24+00:00,Mania_RM,"Hasil test PCR kudu masuk New All Record NAR guna kurangi pemalsuan information Covid-19 dan Vaksinasi

#PerkuatJagaImunitas

Disiplin Protokol Kesehatan",hasil test pcr kudu masuk new all record nar kurang palsu information covid vaksinasi perkuatjagaimunitas disiplin protokol sehat,1
381,2022-08-08 15:57:58+00:00,jitwon,@leuimark NGGA ADA BUSET WKWKWK sudah tau aku ppkm,ngga buset wkwkwk ppkm,1
4500,2022-08-24 16:05:03+00:00,MFaishalNazar,"@Honeyda14 @rkap_oz @reflection_8_ @ftrrii1 @alfarabi_alva @simbokecahakeh @StopPlandemit @healthy13245678 @densatjo @MakanApaAj4 @dr_koko28 @hampa80 Ngomongnya gak ngotak.
Klu korban mana sempat ngurus follow up,mana pihak bertanggung jawabnya aja pinter ngeles smua.
Klu yg bukan korban,ya sebatas mengingatkan saja.apalagi ppkm bikin remuk ekonomi.",ngomongnya ngotak klu korban ngurus follow up tanggung pinter ngeles smua klu korban batas ppkm remuk ekonomi,0
7133,2022-08-20 05:38:41+00:00,Kepak_sayap_,@AldiTahir10 Vaksinasi Covid-19 sangat penting untuk anak maupun orang dewasa demi kesehatan bersama. Ekonomi NKRI Bertumbuh,vaksinasi covid anak orang dewasa sehat ekonomi nkri tumbuh,2
8853,2022-08-12 03:41:17+00:00,aan_media,Rekam Penanganan Pademi Pemerintah Luncurkan Buku Vaksinasi COVID-19 || @airlangga_hrt https://t.co/uHdo8qn80Z,rekam tangan pademi perintah luncur buku vaksinasi covid,1
3902,2022-08-29 08:16:33+00:00,ryolandafit,RT @CNNIndonesia: Tren PPKM Jawa Bali yang Habis Hari Ini: Kematian Naik Testing Turun https://t.co/5sk3ZJw1ov,tren ppkm jawa bal habis mati testing turun,1
9278,2022-08-29 15:04:08+00:00,faazarazaaf,"RT @TajYasinMZ: Tidak ada kata lelah &amp; bosan untuk trs mengingatkan pentingnya vaksinasi Covid-19

Dampak dari vaksinasi tersebut sangat di…",lelah bosan terus vaksinasi covid dampak vaksinasi di,2
10401,2022-08-23 01:00:01+00:00,butterlov3,Vaksinasi Covid-19 berguna untuk menangkal penyebaran virus covid-19. Kita semua juga harus ingat untuk tetap menerapkan protokol kesehatan #OtsusSangatOptimal #PapuaIndonesia https://t.co/Z6FIIAyrsx,vaksinasi covid guna tangkal sebar virus covid terap protokol sehat otsussangatoptimal papuaindonesia,2
292,2022-08-09 05:54:03+00:00,polreskukar,"Kukar – Personel jajaran Polres Kukar dalam kegiatan PPKM level 1 melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian, Senin (8/8/22).
.
.
#PolresKukar #poldakaltim #divisihumaspolri #kukar https://t.co/ZOR6eEocsM",kukar  personel jajar polres kukar giat ppkm level laksana giat terap disiplin tegak hukum protokol sehat covid titik ramai senin polreskukar poldakaltim divisihumaspolri kukar,1
2576,2022-08-17 13:03:14+00:00,epiztome,@ZOO_FESS kasian nder dia ppkm,kasi nder ppkm,1
6634,2022-08-02 10:55:19+00:00,infoMKS_,Unhas agendakan vaksinasi COVID-19 dosis penguat bagi mahasiswa dan dosen https://t.co/Vjn2ew7Ghg,unhas agenda vaksinasi covid dosis kuat mahasiswa dosen,1
4300,2022-08-26 07:39:00+00:00,Kodim_0503JB,"Babinsa Koramil 01/Tamansari Kodim 0503/Jakarta Barat, Serma Ery Hendrawan Kebon Serma Ery Hendrawan Pam PPKM dan Bagikan Masker di PD Pasar Palapa Jalan Kebon Jeruk I &amp; II, RT. 001/002, Kel. Maphar, Kec. Tamansari Jakarta-Barat. Jum'at (26/8).
@KodamJayakarta  @penrem052 https://t.co/GYtpjVCKD0",babinsa koramil tamansari kodim jakarta barat serma ery hendrawan kebon serma ery hendrawan pam ppkm bagi masker pd pasar palapa jalan kebon jeruk i ii kel maphar kec tamansari jakarta barat jum at,1
4640,2022-08-24 01:07:03+00:00,semqak,@Hujandisenja virgo ppkm planga plongo kaya monyet hmzz,virgo ppkm planga plongo kaya monyet hmzz,0
1356,2022-08-03 07:33:20+00:00,14_mondokan,Telah dilaksanakan giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat oleh anggota Koramil 14 Mondokan diwilayah Kecamatan Mondokan. https://t.co/T6iRWClmEW,laksana giat operasi yustisi sekat laksana ppkm level batas mobilitas pindah masyarakat anggota koramil mondok wilayah camat mondok,1
2465,2022-08-18 12:36:46+00:00,agelmeip,yg tengah bajunya ketat banget seketat PPKM Jawa Bali https://t.co/iPUHHSU1kA,baju ketat banget ketat ppkm jawa bal,1
2041,2022-08-01 06:05:29+00:00,_Banyoe,"RT @_Banyoe: Kita sering melanggar aturan ppkm, tes hanya objek halu, jarang masker, menolak tusukan berbahaya, walaupun demikian kita seha…",langgar atur ppkm tes objek halu jarang masker tolak tusuk bahaya seha,0
5026,2022-08-21 08:16:52+00:00,styal8_,Ini gimana? Ppkm lanjut kah? Shshshs ya allah tolong https://t.co/djBCnEzKfT,gimana ppkm kah shshshs allah tolong,1
3359,2022-08-13 01:56:39+00:00,jshan,@jayongseong APATUH PPKM?,apatuh ppkm,1
6892,2022-08-01 11:27:28+00:00,pikobar_jabar,"Update Mingguan Covid-19:
25 Juli 2022 - 31 Juli 2022.

Ingin tahu data Kota/Kabupaten di Jawa Barat dengan jumlah cakupan vaksinasi, penambahan kasus positif, pasien sembuh dan meninggal dunia tertinggi dalam seminggu terakhir? https://t.co/YnxWpO9Dlv",update minggu covid juli juli data kota kabupaten jawa barat cakup vaksinasi tambah positif pasien sembuh tinggal dunia tinggi minggu,1
8130,2022-08-16 06:37:22+00:00,marinasiiw,"@poldabengkulu Kyai patut dan contohnya nih Indonesia maksudnya besar rumput vaksinasi covid 19 terbanyak di dunia #PidatoPresiden2022 #pulihlebihcepat
#PidatoPresiden2022 #bangkitlebihkuat",kyai patut contoh indonesia maksud rumput vaksinasi covid dunia pidatopresiden pulihlebihcepat pidatopresiden bangkitlebihkuat,1
2648,2022-08-17 05:13:16+00:00,KodimKarangany1,KARANGANYAR - Rabu 17 Agustus 2022 Sertu Fatkul Hadi anggota Babinsa Koramil 02/Tasikmadu melaksanakan patroli PPKM Level 3 di Pasar Nglano Kec. Tasikmadu menghimbau pedagang/pengunjung untuk selalu mematuhi protokol kesehatan guna mencegah penularan COVID 19 dengan 5M. https://t.co/0BopGTsfDE,karanganyar rabu agustus sertu fatkul had anggota babinsa koramil tasikmadu laksana patroli ppkm level pasar nglano kec tasikmadu menghimbau dagang unjung patuh protokol sehat cegah tular covid m,2
3567,2022-08-11 11:29:02+00:00,HengkyBisa,@T4ier1 @perupadata Percuma kalo PPKM cm status aja😹,ppkm cm status aja,0
7463,2022-08-19 07:41:34+00:00,polsek_antapani,"Sigap Tangani Pandemi Melakukan vaksinasi Covid-19 berguna untuk tubuh sebagai perlindungan terhadap infeksi virus dan penyakit. Vaksin berguna untuk membentuk kembali antibodi dan memperpanjang perlindungan. Dengan melakukan vaksinasi,  #BangkitPulihIndonesia https://t.co/rd0FzekGXr",sigap tangan pandemi vaksinasi covid guna tubuh lindung infeksi virus sakit vaksin guna bentuk antibodi panjang lindung vaksinasi bangkitpulihindonesia,2
8440,2022-08-15 00:00:00+00:00,binthrug,"Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. Untuk yang sudah di Vaksinasi, jangan lupa untuk tetap menerapkan protokol kesehatan dan tetap gunakan masker
#DukungTumpasKSTP #PapuaIndonesia https://t.co/ky3dKkoR5e",vaksinasi covid guna kebal tubuh tangkal sebar virus covid vaksinasi lupa terap protokol sehat masker dukungtumpaskstp papuaindonesia,2
7373,2022-08-20 00:00:01+00:00,GyanFelixan,"Vaksinasi Covid-19 berguna untuk meningkatkan kekebalan daya tahan tubuh sehingga dapat menangkal penyebaran virus covid-19. 
 #ManfaatOtsusTakTerhingga https://t.co/r6lajHDQJL",vaksinasi covid guna tingkat kebal daya tahan tubuh tangkal sebar virus covid manfaatotsustakterhingga,2
6545,2022-08-03 01:05:31+00:00,PemkotSemarang,"Update kasus Covid-19 dan capaian vaksinasi Kota Semarang data cut off Selasa, 02 Agustus 2022 pukul 16.00 WIB

@dkksemarang https://t.co/HC5WM2wQCW",update covid capai vaksinasi kota semarang data cut off selasa agustus wib,1
1168,2022-08-04 04:38:22+00:00,FitriAulia92_,"Pandemi Covid-19 Belum Selesai 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/HfxOQLR7zi",pandemi covid selesai endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
7637,2022-08-19 01:54:41+00:00,AlshaibaShihab,"RT @kalla_jengking: Kasus Positif Covid-19 Anak Meningkat, Epidemiolog Ingatkan Pentingnya Vaksinasi dan Prokes

Tren kasus positif Covid-1…",positif covid anak tingkat epidemiolog ingat vaksinasi prokes tren positif covid ,1
1879,2022-08-01 18:40:49+00:00,xchocochipz,"@faizsadad_ ada, mayan banyak jg, aku udh hopeless bikin sim, udh perna 2x nyoba bikin, yg pertama 3x ngulang trs krn korona jd ga lanjut, trs yg kedua 10x ngulang trs ppkm dibatesin sama cape jg bolak balik tiap minggu mana jauh trs ydh ga lanjut udh muak saya bikin sim ga lolos""",lumayan jg udah hopeless sim udah pernah x nyoba x ngulang terus korona terus x ngulang terus ppkm dibatesin capek jg bolak minggu terus ydh udah muak sim lolos,1
1390,2022-08-03 05:38:34+00:00,koramilkarangm2,"Rabu tgl 3 Agustus 2022 Pkl 09. 00 WIB s.d selesai telah dilaksanakan Giat patroli dalam rangka Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Gesi. https://t.co/p77BDsjz6K",rabu tanggal agustus pkl wib s selesai laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat gesi,1
946,2022-08-05 07:50:20+00:00,honeyou4,"Vaksin Booster Sebagai Langkah Pencegahan Penularan Covid-19

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/cUtbonenX2",vaksin booster langkah cegah tular covid endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
3308,2022-08-13 08:24:21+00:00,kunqianv,@txtdarioafrik Kenapa ppkm bwank?,ppkm bwank,1
2095,2022-08-01 02:37:49+00:00,haewonai,@derHaIbmond @seeunistayc Ppkm mih :( planga plongo kayak meng,ppkm mih planga plongo kayak meng,1
8347,2022-08-15 08:19:11+00:00,Rechan30927886,"RT @DivHumas_Polri: Hoax Vaksin Berisi Cairan Beracun

Berbagai hoax terkait vaksin Covid-19 yang beredar di dunia maya, sehingga menyebabk…",hoax vaksin isi cair racun hoax kait vaksin covid edar dunia maya menyebabk,1
4139,2022-08-27 14:19:39+00:00,eighxtyone,@slebewkak @sbyfess jateng 1x 24jam kalau sekarang karna kreta wes beroperasi normal. dki jabar 2x 24jam. kalau ada pandemi sampe ppkm kayak kemarin mundur 1-2hari,jateng x jam karena kreta wes operasi normal dki jabar x jam pandemi sampai ppkm kayak kemarin mundur,1
2359,2022-08-19 05:15:23+00:00,RakaGalang4,"Vaksin terbukti efektif cegah dan ringankan gejala covid-19. 👍
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/E0MDNBuzAS",vaksin bukti efektif cegah ringan gejala covid  endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
6707,2022-08-02 04:39:39+00:00,punung_polsek,"Guna mendukung program percepatan vaksin covid 19,bhabinkamtibmas Gondosari bersama bidan desa melaksanakan vaksinasi booster terhadap penyandang disabilitas di wilayah desa gondosari https://t.co/pyMynMTdao",dukung program cepat vaksin covid bhabinkamtibmas gondosari bidan desa laksana vaksinasi booster sandang disabilitas wilayah desa gondosari,2
10145,2022-08-24 08:30:00+00:00,mediadigitalcpp,"Menteri Kesehatan Budi Gunadi Sadikin mendapat instruksi dari Presiden Joko Widodo untuk mulai menjajaki vaksin virus corona dengan sasaran anak balita. 
Kemungkinan besar pelaksanaan vaksinasi Covid-19 Balita dapat dimulai pada akhir 2022. 

#vaksin #covid19 #balita https://t.co/6BnUI5faXr",menteri sehat budi gunadi sadikin instruksi presiden joko widodo jajak vaksin virus corona sasar anak balita laksana vaksinasi covid balita vaksin covid balita,1
1323,2022-08-03 08:49:01+00:00,Joroy03,"Booster Kedua yang dapat Diberikan di Indonesia

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/xc9zwZPJFk",booster indonesia endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
6648,2022-08-02 09:43:13+00:00,Kabarjatim1,IDI Sambut Baik Rencana Booster Kedua Vaksinasi Covid-19 untuk Tenaga Kesehatan https://t.co/RgPpTO1f2d,idi sambut rencana booster vaksinasi covid tenaga sehat,1
1829,2022-08-02 00:48:46+00:00,linojawa,Met pagi dari trio ppkm https://t.co/OpvthMi1Ke,met pagi trio ppkm,1
123,2022-08-09 17:23:47+00:00,sun6erry,"@convomfs please nder, aku anak mp tapi pas naik kelas 11 ada pelajaran otkk dan pertama belajar jurnal umum. sumpah itu dari awal sampe akhir cuma bisa ppkm alias plonga plongo kayak monyet😭😭😭",please nder anak mp pas kelas ajar otkk ajar jurnal sumpah sampai ppkm alias plonga plongo kayak monyet,1
9952,2022-08-26 01:00:00+00:00,Vineshabiu,Yuk ikut Vaksinasi agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #DukungDOBDemiKemajuan https://t.co/YCarCS8uYX,yuk vaksinasi hindar covid varian omicron ba ba dukungdobdemikemajuan,2
8247,2022-08-16 03:19:00+00:00,kodimgrobogan,"Babinsa Lakukan Pendampingan Vaksin Covid-19

Dalam rangka mendukung percepatan vaksinasi nasional Babinsa Koramil 06/Penawangan Peltu Ari K. Lakukan pendampingan vaksin bagi warga oleh tim vaksinator Puskesmas Penawangan II di rumah Kades Sedadi Kec. Penawangan. https://t.co/ZZSsEry4g2",babinsa laku damping vaksin covid rangka dukung cepat vaksinasi nasional babinsa koramil tawang peltu ari k laku damping vaksin warga tim vaksinator puskesmas tawang ii rumah kades dad kec tawang,2
6276,2022-08-04 04:01:25+00:00,nunu2364,"Bersama BUMN kini mempersembahkan vaksinasi buatan Indonesia untuk rakyat Indonesia guna memutus rantai covid 19 ini
#VaksinKaryaIndonesia https://t.co/TAcjsDfEAL",bumn sembah vaksinasi buat indonesia rakyat indonesia putus rantai covid vaksinkaryaindonesia,1
8611,2022-08-13 06:41:35+00:00,HSangasanga,"Percepatan Vaksinasi Covid-19 
Polsek Sangasanga Monitoring Vaksinasi COVID-19, Guna Pemenuhan Kesehatan Bagi Masyarakat Sekitar Serta Yang Melintas Di Jalan Begitu Sangat Antusias Di Kec. Sangasanga

#poldakaltim #divisihumaspolri
#kukar #puskesmassangasanga #kecamatansangasanga https://t.co/kxVYfkUsF7",cepat vaksinasi covid polsek sangasanga monitoring vaksinasi covid penuh sehat masyarakat lintas jalan antusias kec sangasanga poldakaltim divisihumaspolri kukar puskesmassangasanga kecamatansangasanga,1
9833,2022-08-26 03:12:55+00:00,humaspolresban2,"Rangkaian HUT Polwan Potret personel Polwan RI saat memberikan vaksinasi Covid-19 kepada masyarakat di wilayah Kabupaten Bangli, Provinsi Bali. Kegiatan tersebut sebagai upaya dalam mempercepat akselerasi vaskinasi https://t.co/QPkToGoc6i",rangkai hut polwan potret personel polwan ri vaksinasi covid masyarakat wilayah kabupaten bangli provinsi bal giat upaya cepat akselerasi vaskinasi,1
8348,2022-08-15 08:18:41+00:00,manowar70077752,"calon penumpang kereta api jarak jauh usia 6 hingga 17 tahun yang telah mendapatkan vaksin kedua tidak perlu menunjukkan hasil negatif screening Covid-19

https://t.co/cMKGDNUomY @jokowi",calon tumpang kereta api jarak usia vaksin hasil negatif screening covid,1
445,2022-08-08 08:18:56+00:00,haloiniyuka,anjayy baca thread ini makin buat aku ppkm https://t.co/2MaHVEc680,anjayy baca thread ppkm,1
1552,2022-08-02 12:36:10+00:00,rinaiagstn,"PPKM Jawa-Bali diperpanjang lagi hingga 15 Agustus 2022
Tasyi NCT 127 JAPAN FANMEETING Johnny Jaehyun NCT 2022 BeTS JYPE Suju Leeknow #에이티즈 #MARK huang renjun thank you
https://t.co/9FD44sqc5W",ppkm jawa bal panjang agustus tasyi nct japan fanmeeting johnny jaehyun nct bets jype suju leeknow  mark huang renjun thank you,1
814,2022-08-06 04:28:50+00:00,hyunsoolap,@Achaengi Ppkm tu ape,ppkm tu apa,1
10606,2022-08-22 04:16:55+00:00,hasliza_daud,"Gerai Vaksinasi Presisi merupakan wujud kepedulian Polri didalam penanganan covid 19 upaya memutus mata rantai penyebaran virus covid 19 sehingga tercipta suasana Harkamtibmas yang aman dan kondusif.

#WujudkanPemulihanEkonomi

Kawal Investasi Nasional https://t.co/brPq6WAeq8",gerai vaksinasi presisi wujud peduli polri dalam tangan covid upaya putus mata rantai sebar virus covid cipta suasana harkamtibmas aman kondusif wujudkanpemulihanekonomi kawal investasi nasional,2
7745,2022-08-18 06:04:11+00:00,Ratno_Aryo_W,"Foto sewaktu saya mengikuti acara vaksinasi boster Covid-19 di Balai Desa Sukomulyo, vaksinasi dilakukan oleh tenaga kesehatan dari Puskesmas Pujon.",foto ikut acara vaksinasi boster covid balai desa sukomulyo vaksinasi tenaga sehat puskesmas pujon,1
10259,2022-08-24 01:00:00+00:00,Nining7500,Tahukah kalian kalau Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #DOBPapuaSangatPenting #PapuaIndonesia https://t.co/ivznBkg0pF,tahu vaksinasi covid guna kebal tubuh tangkal sebar virus covid dobpapuasangatpenting papuaindonesia,1
1134,2022-08-04 07:36:38+00:00,tianaresdu,"Masyarakat diingatkan agar melanjutkan vaksin booster demi kesehatan dan mempercepat endemi

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/ghHw9zgxOQ",masyarakat lanjut vaksin booster sehat cepat endemi endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
4305,2022-08-26 07:19:25+00:00,_munteanu,"Vaksin booster terbukti tingkatkan kekebalah terhadap Covid-19

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/FAcSIGCx4r",vaksin booster bukti tingkat kekeba covid endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
195,2022-08-09 13:49:10+00:00,DartoEgleng,"Sertu Ali Buton dan Serda Budiyanto telah melaksanakan Giat patroli dalam rangka Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang https://t.co/aM05GVlcTj",sertu ali buton serda budiyanto laksana giat patroli rangka laksana ppkm level batas mobilitas pindah masyarakat tempat wilayah camat sumberlawang,1
1199,2022-08-04 01:44:23+00:00,inash07,"Pastikan Pengawasan di Lapangan Berjalan Baik, Camat Yaya Setiabudi Tinjau Posko PPKM di Wilayahnya https://t.co/gMS4GpMhjC",pasti awas lapang jalan camat yaya setiabudi tinjau posko ppkm wilayah,1
7205,2022-08-20 03:39:38+00:00,MuntariYanti,"akselerasi vaksinasi saat ini penting dilakukan guna cegah penyebaran virus covid #SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/XpZH0qBUfK",akselerasi vaksinasi cegah sebar virus covid sinergitasprogrampemerintah bangkit pulih indonesia,2
8402,2022-08-15 03:08:01+00:00,PolsekTeluknag4,Vaksinasi booster Polsek Teluknaga meningkatkan imunitas tubuh melawan Covid 19 buka setiap hari kerja mulai pukul 08.00 Wib https://t.co/NWCOS8W3je,vaksinasi booster polsek teluknaga tingkat imunitas tubuh lawan covid buka kerja wib,2
6911,2022-08-01 08:55:23+00:00,AsepJps2,"RT @humaspoldajbr: Kehadiran Polri Dukung Percepatan Vaksinasi

Dalam rangka memperingati Hari Jadi ke-74 Polwan RI, personel Polwan turut…",hadir polri dukung cepat vaksinasi rangka ingat polwan ri personel polwan turut,2
2020,2022-08-01 07:01:02+00:00,haewonai,"Ppkm, planga plongo kayak meng. Tolong buat wonie sadar dari ppkm nya gengs, caranya gampang, tinggal ngobrol sama haewonai! https://t.co/Hfd8nbfTUy",ppkm planga plongo kayak meng tolong wonie sadar ppkm gengs gampang tinggal ngobrol haewonai,1
5392,2022-08-09 01:53:25+00:00,AlshaibaShihab,"Waspada lonjakan covid-19.
Walau sdh Vaksinasi booster tetap patuhi prokes 5M

#WajibBoosterPatuhProkes
Kita Bangsa Juara https://t.co/XYeDX4TjH6",waspada lonjak covid vaksinasi booster patuh prokes m wajibboosterpatuhprokes bangsa juara,2
145,2022-08-09 15:49:56+00:00,berhitungdulu,@Hafshoh_dzy Kan biar g ppkm 😃👍,g ppkm ,1
9664,2022-08-27 01:01:10+00:00,alkohopl,Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #SepakatDukungDOB #PapuaIndonesia #uegjwsbj https://t.co/RAOe1N36Nk,vaksinasi covid guna kebal tubuh tangkal sebar virus covid sepakatdukungdob papuaindonesia uegjwsbj,2
3572,2022-08-11 10:45:01+00:00,imyounghun,@lejuyeond @hyunjaezt iya dong gak seperti elu yg ppkm,iya elu ppkm,1
4619,2022-08-24 03:22:16+00:00,PakrwCom,"Pemerintah kembali menerapkan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1. Kali ini untuk kabupaten/kota di luar Jawa-Bali.

Baca: https://t.co/Ewe9NDDWGd.

#Jatim...... https://t.co/2qYHiLUigi",perintah terap bijak laku batas giat masyarakat ppkm level kali kabupaten kota jawa bal baca jatim,1
383,2022-08-08 15:50:35+00:00,ipv_rd,@tanyakanrl PPKM kak. Planga Plongo kayak monyet,ppkm kak planga plongo kayak monyet,0
9466,2022-08-28 09:18:29+00:00,mediaindonesia,"PEMERINTAH Kota (Pemkot) Bandung, Jawa Barat terus mengakselerasi vaksinasi dosis ketiga atau dosis booster. Hangga 25 Agustus 2022, vaksinasi dosis booster  telah mencapai 806.864 sasaran atau 47,07 persen dari target 50 persen sampai akhir bulan ini.  https://t.co/DnX1noitOp",perintah kota pemkot bandung jawa barat akselerasi vaksinasi dosis tiga dosis booster hangga agustus vaksinasi dosis booster capai sasar persen target persen,1
3995,2022-08-28 17:31:36+00:00,wal_hasbi,"Semester 8 dapat potongan 50% alhamdulillah
Kebantu 
Dan akhirnya bisa ke cepu jga ngumpulin duit lagi buat biaya kos
Eh tpi gagal TA disana 
Yaudah 1 bulan aja PKL
Balik eh ppkm
Bayar ukt bingung lagi
Ngajuin banding gak diterima
Ya udah bayar full wlau cuman ngambil skripsi aja",semester potong alhamdulillah bantu cepu jga ngumpulin duit biaya kos eh tapi gagal ta sana yaudah pkl eh ppkm bayar ukt bingung ngajuin banding terima udah bayar full wlau cuman ngambil skripsi,1
9681,2022-08-27 01:00:03+00:00,Kakaka6912,"Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga, Indonesia sehat
#SepakatDukungDOB #PapuaDamai https://t.co/Ksl6aASk9J",lupa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga indonesia sehat sepakatdukungdob papuadamai,2
8706,2022-08-13 00:00:00+00:00,Andre_wibowo11,Vaksinasi adalah kunci utama untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian Omicron BA.4 dan BA.5. Yuk kita vaksin! #DOBBerikanDampakPositif #PapuaIndonesia https://t.co/Mb7pwtjwui,vaksinasi kunci utama lindung orang orang dekat bahaya covid varian omicron ba ba yuk vaksin dobberikandampakpositif papuaindonesia,2
2827,2022-08-16 04:04:03+00:00,FitRadioSMG,"FitPhoneLive 19.00
Bersama Dr. dr. Windhu Purnomo, M.S
Tema Efektifitas PPKM saat ini https://t.co/iQxuEw99UP",fitphonelive dr dr windhu purnomo m s tema efektifitas ppkm,1
1803,2022-08-02 01:51:15+00:00,KikiDWibowo,"#IndonesiaSehatIndonesiaHebat
Waspadai Penularan Kasus Covid-19 Varian Baru BA.2.75
Tetap Patuhi Protokol Kesehatan dan Sukseskan Vaksinasi.
#EndemiCovid
#BeritaCovid #PPKM https://t.co/6a5ygmXQgd",indonesiasehatindonesiahebat waspada tular covid varian ba patuh protokol sehat sukses vaksinasi endemicovid beritacovid ppkm,2
